ID;KODE;JUDUL_KOMPETENSI;JUDUL_EN;DESKRIPSI;STATUS;DIRKOM_ID;ID
573;RNC-AD-EAC-03;Pendampingan Auditor Eksternal;External Auditor Counterpart;Pengetahuan dan keterampilan  untuk mengkoordinasikan dan memonitor kegiatan pemeriksaan yang dilakukan oleh auditor eksternal seperti Badan Pemeriksa Keuangan (BPK), Badan Pengawasan Keuangan dan Pembangunan (BPKP), dan Kantor Akuntan Publik (KAP), termasuk tindak lanjut penyelesaian hasil auditnya.;ACTV;2;573
574;RNC-AD-MSA-04;Pengelolaan Penunjang Pelaksanaan Audit;Management of Supporting Audit Implementation;Pengetahuan dan keterampilan untuk merencanakan, melaksanakan dan mengevaluasi pengelolaan sumber daya manusia, Pengelolaan peningkatan kompetensi pegawai SPI, anggaran, sarana dan prasarana serta pengembangan organisasi SPI sesuai kebutuhan organisasi guna mendukung pelaksanaan Audit.;ACTV;2;574
575;RNC-AD-INV-05;Audit Investigasi;Investigation Audit;Pengetahuan dan keterampilan untuk melakukan kegiatan audit investigasi yang meliputi: perencanaan, pelaksanaan, pelaporan dan monitoring tindak lanjut rekomendasi audit investigasi yang dilakukan terhadap indikasi terjadinya kecurangan yang sumber aduannya tidak terbatas pada permintaan Direksi, permintaan Komisaris, pengembangan hasil laporan (audit operasional) dan laporan masyarakat (WBS) yang menurut pertimbangan Direktur Utama dan/atau Dewan Komisaris dan/atau KSPI bobot permasalahannya perlu dilakukan audit lebih mendalam dalam rangka mendukung Governance, Risk, and Compliance (GRC).;ACTV;2;575
576;RNC-RM-RMP-01;Pengelola Kebijakan Manajemen Risiko;Risk Management Policy;Pengetahuan dan keterampilan untuk menyusun, melaksanakan, mengelola, mengevaluasi dan mengulas kebijakan manajemen risiko perusahaan pada semua proses bisnis yang ada di perusahaan untuk memastikan tersedianya panduan pengelolaan risiko yang dapat meningkatkan kualitas penerapan manajemen risiko terintegrasi dan memberikan nilai tambah bagi perusahaan sesuai ketentuan dan praktik terbaik.;ACTV;2;576
577;RNC-RM-RMA-02;Aktivitas Manajemen Risiko;Risk Management Activity;Pengetahuan dan keterampilan untuk melaksanakan siklus penuh proses manajemen risiko meliputi aktivitas komunikasi dan konsultasi, penetapan konteks, penilaian, perlakuan, peninjauan, pencatatan dan pelaporan risiko dalam praktik pengelolaan risiko sesuai ketentuan dan praktik terbaik untuk mendukung proses penciptaan dan perlindungan terhadap nilai yang hendak dicapai oleh perusahaan yang terwujud melalui ketercapaian berbagai sasaran yang diterapkan di berbagai tingkat perusahaan;ACTV;2;577
578;RNC-CM-CSD-01;Pengembangan Sistem Kepatuhan;Compliance System Development;Pengetahuan dan keterampilan untuk menyusun, melaksanakan, mengevaluasi, mengelola, dan mereview pengembangan sistem kepatuhan pada pencegahan fraud yang meliputi namun tidak terbatas pada kebijakan anti fraud, penyusunan regulasi/kebijakan,  pengelolaan konflik kepentingan, pengembangan Maturity Level Kepatuhan pengembangan sistem Integrity Due Diligence, pengembangan sistem manajemen anti penyuapan, pengelolaan integritas,  pengembangan Capacity Building bidang kepatuhan serta pengembangan infrastruktur kepatuhan.;ACTV;2;578
579;RNC-CM-CPA-02;Aktivitas Kepatuhan;Compliance Activity;Pengetahuan dan keterampilan untuk menyusun, melaksanakan, mengevaluasi, mengelola, dan mereview  fungsi aktivitas sistem kepatuhan dalam rangka pencegahan fraud, meliputi namun tidak terbatas pada penyusunan Fraud Risk Assesment (FRA), pengelolaan konflik kepentingan, pengelolaan Laporan Harta Kekayaan Penyelenggara Negara (LHKPN), pengelolaan Compliance Online System (COS), pengelolaan gratifikasi,  pengelolaan Maturity Level Kepatuhan, pengelolaan Integrity Due Diligence, pengelolaan sistem manajemen anti penyuapan dan pengelolaan kajian kepatuhan pada tingkat korporat. ;ACTV;2;579
580;RNC-CM-FCA-03;Analisa Pengaduan Fraud;Fraud Complaint Analytic;Pengetahuan dan keterampilan untuk mengelola, menganalisis, mengevaluasi laporan dugaan fraud,  observasi tindak lanjut terhadap laporan dugaan fraud dan mengembangkan Program pendeteksian fraud dalam konteks fungsi pencegahan guna meningkatkan efektivitas proses bisnis.;ACTV;2;580
581;TIF-IT-STP-01;Perencanaan Strategis TI;IT Strategic Planning;Pengetahuan dan keterampilan untuk menyediakan solusi TI yang selaras dengan kebutuhan bisnis, menyusun perencanaan yang bersifat strategis untuk menunjang kebutuhan bisnis, serta melakukan perencanaan anggaran TI.;ACTV;2;581
582;TIF-IT-ARC-02;Arsitektur TI;IT Architect;Pengetahuan dan keterampilan untuk menyediakan solusi arsitektur TI yang selaras dengan kebutuhan bisnis, meliputi antara lain hardware, software, dan integrasi antar aplikasi serta pengelolaan anggaran TI.;ACTV;2;582
583;TIF-IT-GOV-03;Tata kelola TI;IT Governance;Pengetahuan dan keterampilan untuk memastikan kebijakan, standard dan prosedur implementasi TI memenuhi peraturan yang berlaku dan melakukan pengembangan berkelanjutan terhadap kebijakan, standard dan prosedur.;ACTV;2;583
584;TIF-IT-ISM-04;Pengelolaan Keamanan Informasi;Information Security Management;Pengetahuan dan keterampilan untuk mengelola keamanan informasi dalam mengimplementasikan solusi teknologi Informasi untuk memenuhi kebutuhan bisnis dan rencana strategis teknologi informasi termasuk proses akuisisi, pengembangan dan pemeliharaan sistem teknologi informasi.;ACTV;2;584
585;TIF-IT-RMG-05;Pengelolaan Risiko Teknologi Informasi;IT Risk Management;Pengetahuan dan keterampilan untuk mengelola risiko-risiko teknologi informasi dalam mengimplementasikan solusi teknologi informasi untuk memenuhi kebutuhan bisnis dan sesuai dengan rencana strategis teknologi informasi, termasuk inherent risk, control risk dan audit risk.;ACTV;2;585
586;TIF-IT-PMG-06;Pengelolaan proyek TI;IT Project Management;Pengetahuan dan keterampilan mengelola proyek TI dalam mengimplementasikan solusi TI untuk memenuhi kebutuhan bisnis dan sesuai dengan rencana strategis TI termasuk mengadakan, mengunakan sumberdaya dan ketrampilan dalam batasan anggaran, waktu dan kualitas yang ditentukan sesuai dengankajian kelayakan operasi dan kajian kelayakan finansial.;ACTV;2;586
587;TIF-IT-BAN-07;Analisis Bisnis;Business Analysis;Pengetahuan dan keterampilan menganalisis kebutuhan bisnis untuk dipetakan ke dalam perancangan teknologi informasi.;ACTV;2;587
588;TIF-IT-DGO-08;Tata Kelola Data;Data Governance;Pengetahuan dan keterampilan untuk mengidentifikasi kepemilikan data, verifikasi tipe dan pengelompokan data,merancang peran dan tanggung jawab berkaitan dengan tata kelola data, mengidentifikasi gapdan melakukan perancangan modeling dan tata kelola data, serta mendefinisikan dan melakukan sosialiasi standar dan kebijakan model data.;ACTV;2;588
589;TIF-IT-DAI-09;Integrasi Data dan Aplikasi;Data and Application Integration;Pengetahuan dan keterampilan untuk menyediakan solusi TI dalam melakukan integrasi berbagai model data, akses, proses serta kolaborasi/Bisnis Proses Model dalam mendukung integrasi antar sistem/aplikasi sesuai dengan tata kelola intergrasi yang baik dan menunjang kebutuhan bisnis mulai proses mendefinisikan, menyusun perencanaan, mengintegrasikan yang bersifat strategik dan operasional.;ACTV;2;589
590;TIF-IT-SDG-10;Desain Sistem TI;IT System Design;Pengetahuan dan keterampilan membuat spesifikasi dan desain sistem (infrastruktur, database dan aplikasi), untuk memenuhi standard keamanan sistem, kebutuhan bisnis saat ini dan proyeksinya untuk masa depan serta mengintegrasikan, menguji dan memastikan kompatibilitas komponen/ subsistem TI sehingga layak untuk dioperasikan.;ACTV;2;590
591;TIF-IT-SDV-11;Pengembangan Sistem TI;IT System Development;Pengetahuan dan keterampilan merancang, membuat kode program, mengembangkan, melakukan User Acceptance Test (UAT) dan mendokumentasikan setiap kegiatan pengembangan sistem sesuai ketentuan.;ACTV;2;591
592;TIF-IT-DMG-12;Pengelolaan Database;Database Management;Pengetahuan dan keterampilan melakukan desain, instalasi, konfigurasi, upgrade, administrasi, tuning, monitoring, backup dan uji restore database.;ACTV;2;592
593;TIF-IT-APS-13;Support Aplikasi;Application Support;Pengetahuan dan keterampilan untuk melakukan pemeliharaan atas layanan aplikasi, memberikan solusi terhadap insiden/masalah aplikasi dan mendokumentasikannya.;ACTV;2;593
594;TIF-IT-ISI-14;Implementasi Sistem TI;IT Implementation System;Pengetahuan dan keterampilan melakukan instalasi, migrasi, testing dan menonaktifkan sistem (baik perangkat keras maupun perangkat lunak) sesuai rencana dan instruksi yang telah ditetapkan berdasarkan standar yang disepakati.;ACTV;2;594
595;TIF-IT-SMG-15;Pengelolaan Layanan TI;IT Service Management;Pengetahuan dan keterampilan melakukan pengelolaan layanan TI meliputi pengelolaan dalam hal availability, service level, configuration, change management, release, service desk, problem dan incident.;ACTV;2;595
596;TIF-IT-IMG-16;Pengelolaan Infrastruktur;Infrastructur Management;Pengetahuan dan keterampilan melakukan aktivitas operasional data center, menjaga keamanan dan memonitor server, Virtualisasi Server, serta mengelola fasilitas pendukung lainnya ( UPS, Fire Protection, Cooling, Rack Management, Infrastructure Security Management, IT Asset Management).;ACTV;2;596
597;TIF-IT-SCN-17;Support jaringan komunikasi data;Support data communication network;Pengetahuan dan keterampilan untuk memelihara dan memberikan dukungan layanan jaringan komunikasi data (LAN, WAN, Wireless Access), pengelolaan perangkat jaringan (Router, Switch, Bandwidth Management, Load Balancer Server, WAN Optimizer, Traffic Analyzer), pengamananjaringan TI (Firewall, antivirus, access control, event log) dan layanan SCADA.;ACTV;2;597
598;TIF-IT-DEG-18;Data Engineering;Data Engineering;"Pengetahuan dan keterampilan untuk membangun arsitektur data baik logical maupun physical serta memelihara dan memonitor infrastruktur data, termasuk Big Data; Mengidentifikasikan dan menggali parameter, jenis informasi, dan data-data pendukung dalam rangka membangun dataset yang komprehensif dan terintegrasi sebagai bahan analisa ; Mengidentifikasi dan mengintegrasikan tools yang dibutuhkan dalam penyediaan dan pengolahan data; Menyediakan dan mengolah data dari berbagai sumber untuk kepentingan suatu analisa baik secara manual maupun otomatis";ACTV;2;598
599;TIF-IT-DVS-19;Visualisasi Data;Data Visualization;"Pengetahuan dan keterampilan dalam menerjemahkan data yang dihasilkan dari suatu proses menjadi dashboard (visualisasi data) sesuai dengan panduan dari data scientist; Membuat query yang dibutuhkan untuk mendukung data-data yang diperlukan; Membuat design yang sesuai dengan kebutuhan sesuai dengan kesepakatan";ACTV;2;599
600;TIF-IT-DAN-20;Analitik Data;Data Analytics;"Pengetahuan dan keterampilan untuk mengolah data menjadi informasi. Dapat mengintepretasikan data yang diambil dari sumber data primer atau pun sekunder, dan menganalisis hasilnya dengan menggunakan ilmu statistik untuk menghasilkan laporan. Mengimplementasikan strategi pengumpulan dan analisis data demi optimalisasi kualitas dan efisiensi dalam bentuk statistik, serta mementingkan prioritas data dan laporannya sesuai kebutuhan bisnis; Mengidentifikasi, menganalisis, dan menerjemahkan trend data termasuk mem-filter data pada penyusunan laporan.";ACTV;2;600
601;TIF-IT-IOT-21;Internet of Things (IoT);Internet of Things (IoT);Pengetahuan dan keterampilan merencanakan, melaksanakan, menganalisis dan mengevaluasi penggunaan teknologi IoT (Internet of Things) untuk mendukung proses bisnis Perusahaan, khususnya implementasi aplikasi dengan menggunakan komunikasi data. ;ACTV;2;601
602;TIF-IT-AIT-22;Artificial Intelligence / Machine Learning Design;Artificial Intellegence / Machine Learning Design;Pengetahuan dan keterampilan untuk mendesain sistem untuk menggunakan data dan mendapatkan data  (misal: dengan penggunaan perangkat sensor atau input data pengguna, via berbagai jenis peripheral atau alat komunikasi), serta menggunakan metode/ model pengolahan data yg tepat agar sistem dapat memberikan output laporan atau keputusan manajemen yang dapat digunakan untuk menggambarkan status sistem atau menjalankan sistem lainnya. ;ACTV;2;602
603;SDM-HG-HRS-01;Sistem Manajemen Sumber daya Manusia;Human Resource Management System;Pengetahuan dan keterampilan untuk pembuatan kebijakan yang menyangkut perbaikan metode/prosedur/tata kerja yang berkaitan dengan pengelolaan sumber daya manusia, untuk mencapai sasaran kinerja dan efektivitas pemberdayaan sumber daya manusia secara optimal.;ACTV;2;603
604;SDM-HG-HRM-02;Manajemen Sumber daya Manusia;Human Resource Management;Pengetahuan dan keterampilan untuk merencanakan, mengatur, memproses, mengawasi, mengendalikan, menganalisis, mengevaluasi serta mengembangkan atau memperbaiki metode/prosedur/tata kerja yang berkaitan dengan pengelolaan sumber daya manusia, untuk mencapai sasaran kinerja dan efektivitas pengelolaan sumber daya manusia.;ACTV;2;604
605;SDM-HG-ODS-03;Desain Organisasi;Organization Design;Pengetahuan dan keterampilan yang dibutuhkan dalam mengidentifikasi elemen-elemen untuk menentukan desain dan roadmap organisasi yang obyektif dan efektif serta paling sesuai dengan strategi organisasi berdasarkan analisis internal dan eksternal untuk mencapai sasaran organisasi.;ACTV;2;605
606;SDM-HG-OST-04;Struktur Organisasi;Organization Structure;Pengetahuan dan keterampilan yang dibutuhkan dalam persiapan, perencanaan dan penyusunan bagan struktur organisasi yang sesuai dengan desain organisasi dan proses bisnis untuk mendukung visi misi dan strategi organisasi.;ACTV;2;606
607;SDM-HG-EOS-05;Evaluasi Efektivitas Struktur Organisasi;Evaluation of Organizational Structure Effectiveness;Pengetahuan dan keterampilan dalam mengevaluasi efektifitas struktur organisasi berdasarkan parameter best practice untuk mengetahui apakah struktur organisasi yang telah dibuat diimplementasikan secara efektif sesuai dengan target yang ditetapkan dan dapat mendukung pencapaian tujuan perusahaan.;ACTV;2;607
608;SDM-HG-JAS-06;Analisa Jabatan;Job Analysis;Pengetahuan dan keterampilan untuk melakukan analisa terhadap suatu formasi jabatan untuk mendapatkan informasi tentang uraian jabatan sesuai format job description yang telah ditetapkan dan spesifikasi jabatan atau syarat untuk menduduki suatu jabatan sehingga setiap jabatan di lingkungan perusahaan bisa menghasilkan performa yang optimal.;ACTV;2;608
609;SDM-HG-JEV-07;Evaluasi Jabatan;Job Evaluation;Pengetahuan dan keterampilan untuk melaksanakan analisa guna menentukan nilai dari suatu jabatan (pembobotan jabatan/Job Grade), dengan menggunakan data dari hasil analisa jabatan serta mempertimbangkan faktor kritikal dalam melaksanakan evaluasi jabatan seperti deskripsi jabatan,  Compensable factors (faktor pembanding seperti Know How, Problem Solving dan Accountibility) yang digunakan dalam melakukan evaluasi jabatan melalui metode baku yang sesuai kebutuhan organisasi untuk memastikan adanya kesesuaian dan keseimbangan (equity) antar jabatan di suatu organisasi sehingga tercipta suasana keadilan (fairness). ;ACTV;2;609
610;SDM-HG-WFP-08;Perencanaan Tenaga Kerja;Work Force Planning;Pengetahuan dan keterampilan untuk merencanakan kebutuhan tenaga kerja dengan mempertimbangkan faktor internal dan eksternal sesuai dengan strategi perencanaan tenaga kerja, untuk memenuhi kebutuhan perusahaan dalam jangka pendek maupun jangka panjang sesuai dengan arah organisasi dan strategi perusahaan serta peningkatan produktivitas perusahaan.;ACTV;2;610
611;SDM-HG-WLA-09;Analisa Beban Kerja;Work Load Analysis;Pengetahuan dan keterampilan untuk melakukan analisis beban kerja pada suatu unit/fungsi organisasi dengan mempertimbangkan formasi jabatan, tugas pokok unit/fungsi organisasi, data pengusahaan dan analisis jabatan yang dibutuhkan pada suatu unit/fungsi organisasi untuk menentukan kebutuhan tenaga kerja yang optimal pada unit/fungsi organisasi tersebut sehingga dapat mencapai kinerjanya.;ACTV;2;611
612;SDM-HG-OPE-10;Evaluasi Produktivitas Organisasi;Organization Productivity Evaluation;Pengetahuan dan keterampilan untuk melakukan evaluasi produktivitas organisasi sehingga dapat diketahui sejauh mana efektifitas dan efisiensi di dalam menghasilkan output dari pengelolaan input / sumber daya organisasi yang tersedia sebagai prasyarat bagi organisasi untuk meningkatkan kinerjanya.;ACTV;2;612
613;SDM-HG-CSD-11;Pengembangan Sistem Kompetensi;Competency System Development;Pengetahuan dan keterampilan untuk mengembangkan sistem kompetensi organisasi antara lain dengan identifikasi kebutuhan kompetensi baik kompetensi perilaku (soft competency) maupun kompetensi teknis/bidang (hard competency), mendeskripsikannya, menyusun model kompetensi beserta persyaratan dan kebutuhan kompetensi jabatan yang sesuai dengan kondisi dan kebutuhan perusahaan (Visi, Misi, Tata Nilai dan Strategi Perusahaan) untuk mendukung penerapan Manajemen Sumber Daya Manusia Berbasis Kompetensi.;ACTV;2;613
614;SDM-HG-JCC-12;Pemetaan Kebutuhan Sertifikasi Kompetensi Jabatan;Job Competency Certification Mapping;Pengetahuan dan keterampilan untuk memetakan kebutuhan sertifikasi kompetensi jabatan berdasarkan skema sertifikasi yang telah tersedia baik internal maupun eksternal perusahaan sesuai dengan tugas pokok, persyaratan dan kebutuhan kompetensi jabatan serta regulasi yang berlaku untuk mendukung penerapan Manajemen Sumber Daya Manusia Berbasis Kompetensi. ;ACTV;2;614
615;SDM-HG-JFD-13;Desain Rumpun Jabatan (Pohon Profesi);Job Family Design;Pengetahuan dan keterampilan untuk mengidentifikasi, menyusun, dan mengelompokkan jabatan/ pekerjaan yang memiliki kesamaan jenis karakteristik serta pengetahuan, kapabilitas, peran, fungsi dan bidang keahlian yang dikelola di PLN sebagai acuan pergerakan karier serta penentuan kompetensi yang mendukung pencapaian tujuan perusahaan.;ACTV;2;615
616;SDM-HG-BPD-14;Pengembangan Proses Bisnis;Business Process Development;Pengetahuan dan keterampilan untuk mengidentifikasi dan mengembangkan proses bisnis fungsi-fungsi dalam organisasi, antara lain dengan melakukan pemetaan proses bisnis termasuk input, output, dan peta peran (RASCI) serta melakukan koordinasi dengan pemilik proses bisnis untuk mencapai tujuan organisasi dan memberikan nilai tambah bagi perusahaan.;ACTV;2;616
617;SDM-HG-ERS-15;Strategi Remunerasi Pegawai;Employee Remuneration Strategy;Pengetahuan dan keterampilan menyusun Strategi Remunerasi Pegawai dengan mempertimbangkan pengelolaan bisnis perusahaan dan perkembangan bisnis dunia usaha untuk mendukung daya saing perusahaan dalam persaingan pasar ketenagakerjaan sehingga perusahaan memperoleh dan mempertahankan tenaga kerja yang berkualitas dan produktif guna mencapai visi dan misi perusahaan.;ACTV;2;617
618;SDM-HG-HRP-16;Manajemen Kinerja Fungsi SDM;Human Resource Performance Management;Pengetahuan dan keterampilan untuk mengelola kinerja fungsi SDM yang meliputi merencanakan, melaksanakan dan mengevaluasi program-program untuk mencapai target kinerja fungsi SDM secara efektif dan efisien.;ACTV;2;618
619;SDM-HG-CCM-17;Pengelolaan Budaya Perusahaan;Corporate Culture Management;Pengetahuan dan keterampilan untuk mengidentifikasi, merancang, mengimplementasikan, memonitor, menganalisis, mengevaluasi dan menginternalisasi budaya perusahaan untuk mencapai visi misi perusahaan;ACTV;2;619
620;SDM-HG-COC-18;Perumusan Code of Conduct;Code of Conduct Design;Pengetahuan dan keterampilan untuk memetakan, merumuskan  visi misi dan tujuan perusahaan ke dalam pedoman perilaku dan etika bisnis. ;ACTV;2;620
621;SDM-HG-EEM-19;Pengelolaan Kepuasan dan Keterikatan Pegawai;Employee Satisfaction and Engagement Management;Pengetahuan dan keterampilan untuk mengelola kepuasan dan keterikatan pegawai meliputi penyusunan perencanaan, pelaksanaan, evaluasi program, penyusunan area perbaikan (OFI/Opportunity for Improvement), dan Penyusunan Rencana aksi perbaikan (AFI/Action for Improvement) dalam rangka mendorong tercapainya peningkatan kepuasan dan keterikatan pegawai yang akan mendorong produktivitas pegawai dan berdampak pada peningkatan kinerja perusahaan;ACTV;2;621
622;SDM-HG-WLB-20;Pengelolaan Keseimbangan Antara Pekerjaan Dan Kehidupan Pribadi Pekerja;Work Life Balance Management;Pengetahuan dan keterampilan yang dibutuhkan dalam melaksanakan dan menjaga keseimbangan antara pekerjaan dan kehidupan pribadi pekerja, sebagai upaya organisasi untuk meningkatkan kesejahteraan sosial pekerja.;ACTV;2;622
623;SDM-HG-RSL-01;Pengadaan Sumber Daya Manusia;Recruitment and Selection;Pengetahuan dan keterampilan mengenai proses pengadaan sumber daya manusia, antara lain penawaran kerja kepada calon pekerja, program orientasi kerja, dan kesepakatan kerja untuk mengisi kebutuhan pegawai dengan memanfaatkan sumber-sumber eksternal ;ACTV;2;623
624;SDM-HG-CMG-02;Manajemen Karir;Career Management;Pengetahuan dan keterampilan untuk mengelola sistem karir meliputi perencanaan karir, pengembangan karir dan evaluasi karir individual berdasarkan ketentuan yang telah ditetapkan untuk meningkatkan kinerja perusahaan.;ACTV;2;624
625;SDM-HG-CDM-03;Manajemen Pengembangan Kompetensi;Competency Development Management;Pengetahuan dan keterampilan untuk melaksanakan pengembangan kompetensi pegawai baik kompetensi bidang (Hard Competencies) maupun kompetensi perilaku (Soft Competencies) sesuai dengan kebutuhan organisasi.;ACTV;2;625
626;SDM-HG-EPM-04;Manajemen Kinerja Pegawai;Employee Performance Management;Pengetahuan dan keterampilan untuk mengelola sistem manajemen kinerja pegawai meliputi siklus perencanaan, pemantauan dan evaluasi yang bertujuan untuk menyelaraskan kinerja pegawai dengan kinerja organisasi melalui optimalisasi sumber daya manusia.;ACTV;2;626
627;SDM-HA-PAD-01;Administrasi Personel;Personnel Administration;Pengetahuan dan keterampilan untuk mengelola sistem administrasi personel yang meliputi pemeliharaan database pegawai dan purnakarya, administrasi pelepasan purnakarya, cuti, administrasi Surat Keputusan kepegawaian, data kehadiran serta memastikan akurasi data kepegawaian.;ACTV;2;627
628;SDM-HG-ERM-02;Pengelolaan Remunerasi Pegawai;Employee Remuneration Management;Pengetahuan dan keterampilan mengelola remunerasi pegawai meliputi pemutakhiran data pegawai, melakukan penyesuaian remunerasi pegawai, serta mengevaluasi kesesuaian pengelolaan remunerasi dengan persyaratan dan ketentuan yang berlaku.;ACTV;2;628
629;SDM-HG-BRM-03;Pengelolaan Benefit;Benefit Management;Pengetahuan dan keterampilan untukmerencanakan, melaksanakan, mengendalikan dan mengevaluasi pemberian benefit pegawai dan purnakarya sesuai dengan persyaratan dan ketentuan yang berlaku;ACTV;2;629
630;SDM-HG-ITM-04;Pengelolaan Pajak Penghasilan;Income Tax Management;Pengetahuan dan keterampilan mengelola Pajak penghasilan yang meliputi memahami unsur-unsur penghasilan serta ketentuan dan formula perhitungan pajak penghasilan, menerapkan pada proses perhitungan pajak penghasilan Pegawai, dan mengevaluasi pelaksanaan pengelolaan pajak penghasilan yang diterapkan pada perusahaan.;ACTV;2;630
631;SDM-HG-ORM-05;Pengelolaan Administrasi Organisasi;Organization Administration Management;Pengetahuan dan keterampilan untuk mengelola administrasi organisasi dan jabatan dalam aplikasi sistem informasi sumber daya manusia dalam rangka mendukung implementasi system manajemen sumber daya manusia.;ACTV;2;631
632;SDM-HA-OCS-01;Pengawasan Kontrak Alih Daya;Outsourcing Contract Surveillance;Pengetahuan dan keterampilan untuk melakukan kegiatan pemeriksaaan dan pengawasan terhadap implementasi pemberian hak-hak normatif tenaga alih daya sesuai dengan perjanjian kerja sama pemborongan pekerjaan dan Peraturan Perundangan yang berlaku meliputi tetapi tidak terbatas pada bukti laporan pendaftaran perjanjian, PKB (Perjanjian Kerja Bersama) / Peraturan Perusahaan alih daya (Vendor), dan syarat-syarat lainnya untuk memastikan tidak terjadinya permasalahan tenaga alih daya.;ACTV;2;632
633;SDM-HA-OMG-02;Manajemen Alih Daya;Outsourcing Management;Pengetahuan dan keterampilan untuk merencanakan, mengatur, memproses, mengawasi, mengendalikan, menganalisis, mengevaluasi serta mengembangkan atau memperbaiki kebijakan yang berkaitan dengan pengelolaan alih daya, untuk mencapai sasaran kinerja dan efektivitas pengelolaan alih daya.;ACTV;2;633
634;SDM-IR-IRM-03;Manajemen Hubungan Industrial;Industrial Relation Management;Pengetahuan dan keterampilan untuk mengelola sistem hubungan industrial antara lain namun tidak terbatas pada penyusunan PKB, pembinaan dan penindakan disiplin pegawai, membangun komunikasi dengan pekerja, serikat pekerja, dan instansi ketenagakerjaan untuk mewujudkan hubungan kerja yang harmonis guna mendukung tujuan perusahaan.;ACTV;2;634
635;SDM-IR-EDM-04;Pengelolaan Disiplin Pegawai;Employee Discipline Management;Pengetahuan dan keterampilan melakukan pencegahan terjadinya pelanggaran disiplin melalui internalisasi peraturan disiplin pegawai dan tindak lanjut terhadap pelanggaran disiplin pegawai antara lain meliputi proses penelusuran bukti, investigasi dan usulan rekomendasi penjatuhan sanksi disiplin sesuai dengan aturan yang berlaku untuk mendukung pencapaian kinerja perusahaan.;ACTV;2;635
636;KEU-FP-FST-01;Laporan Keuangan;Financial Statements;"Pengetahuan dan kemampuan serta kapabilitas untuk memahami, menyusun, mengelola, memonitor dan merancang praktek pelaporan dan kebijakan akuntansi; baik secara umum maupun secara khusus di PLN, termasuk kebijakan pengelolaan aset dan/atau persediaan, serta memastikan bahwa laporan tersebut sesuai dengan PSAK atau IFRS yang berlaku; pada level anak perusahaan maupun induk perusahaan.";ACTV;2;636
637;KEU-FP-FAN-02;Analisis Keuangan;Financial Analysis;"Kapabilitas untuk memahami, menerapkan, mengevaluasi, mengelola, memonitor dan mendesain metode analisa laporan keuangan baik secara kuantitatif maupun kualitatif dengan mempertimbangkan situasi bisnis serta dampak resikonya; baik dalam jangka pendek maupun jangka panjang; yang mempengaruhi kinerja internal maupun eksternal PLN.";ACTV;2;637
638;KEU-OD-BMG-01;Pengelolaan Anggaran;Budget Management;"Pengetahuan dan kemampuan untuk memahami, merancang, mengelola, memonitor dan mengevaluasi manajemen anggaran, baik anggaran rutin maupun proyek; mencakup anggaran jangka pendek maupun jangka panjang, dengan mempertimbangkan faktor resiko serta asumsi yang terkait.";ACTV;2;638
639;KEU-OD-PMG-02;Manajemen Profitabilitas;Profitability Management;Kapabilitas untuk melakukan, mengawasi, menganalisa dan mengevaluasi proses penerimaan pendapatan dari penjualan tenaga listrik dan pendapatan lainnya dari berbagai skema pendapatan yang ada dan untuk melakukan pengelolaan biaya jangka pendek dan jangka panjang secara komprehensif sehingga didapatkan strujkur biaya yang efisien, termasuk pengelolaan resiko pendapatan dan biaya melalui teknik-teknik mitigasi resiko seperti asuransi.;ACTV;2;639
640;KEU-OD-CFM-03;Manajemen Arus Kas;Cash Flow Management;Kapabilitas untuk menyusun strategi, mengevaluasi dan mensinergikan asset likuid Perusahaan, fasilitas Non Cash Loan (NCL) dan pengelolaan modal kerja Perusahaan yang optimal dalam rangka menjaga ketersediaan likuiditas operasional & investasi dan aktivitas keuangan Perusahaan agar pengelolaan kas Perusahaan optimal.;ACTV;2;640
641;KEU-OD-TMG-04;Manajemen Pajak;Tax Management;Kapabilitas untuk mengevaluasi, mengelola, memonitor, mengantisipasi dan mendesain struktur perpajakan baik secara akuntansi maupun praktek dan aturan perpajakan dengan meminimalkan resiko litigasi / sengketa pajak, serta menjaga kepatuhan terhadap Undang-Undang Ketentuan Umum Perpajakan, Pajak Penghasilan, Pajak Pertambahan Nilai, Pajak Bumi dan Bangunan serta Pajak- pajak Daerah lainnya beserta aturan pelaksanaannya.;ACTV;2;641
642;KEU-OD-IFN-05;Keuangan Internasional;International Finance;Kapabilitas untuk memahami transaksi berbasis mata uang asing, pilihan instrumen yang ada dan bagaimana menggunakannya lalu mengelola transaksi ini dengan memahami pergerakan kurs mata uang asing secara fundamental dan teknikal dan kemudian memitigasi resiko yang terjadi dengan instrumen-instrumen lindung nilai.;ACTV;2;642
643;KEU-ID-IPM-01;Perencanaan dan Pengelolaan Investasi;Investment Planning and Management;Kapabilitas untuk melakukan, mengawasi, mengendalikan, menganalisa dan mengevaluasi penyusunan rencana, realisasi pengeluaran pembiayaan investasi dan pelaporannya dan kapabilitas untuk menilai kelayakan usulan pengeluaran modal.;ACTV;2;643
644;KEU-ID-CGR-02;Pertumbuhan Perusahaan dan Restrukturisasi;Corporate Growth and Restructuring;Kapabilitas untuk membuat dan merancang pertumbuhan Perusahaan serta melakukan restrukturisasi keuangan dan bisnis Perusahaan sesuai dengan RUPTL, RJPP dan RKAP dan kapabilitas untuk melakukan valuasi Perusahaan.;ACTV;2;644
