ID;KODE_KOMPETENSI;KOMPETENSI_ID;level;PERILAKU;CONTOH;STATUS;DIRKOM_ID
2259;KIT-PO-DAO-38;115;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/penggunaan standar yang lebih tepat untuk operasi Lokal Alat BantuDiesel, Generator unit pembangkit PLTD (bahan bakar minyak) yang diberlakukan di seluruh Perusahaan.;Contoh : Menetapkan metode baru pemeriksaan efisiensi thermalsebagai sebuah standar kebijakan untuk operasi Lokal Alat Bantu Diesel, Generator PLTD (bahan bakar minyak) di Perusahaan.;ACTV;2
2260;KIT-PO-GEO-39;116;4;Mampu menyempurnakan dan/atau membuat metode baru penggunaan standar/persyaratan yang lebih efisien untuk pengoperasian unitPLTMG yang diberlakukan secara Korporat.;Contoh : Membuat metode baru pemeriksaan efisiensi thermal dan keandalan sebagai sebuah standar kebijakan untuk pengoperasian PLTMGsecara Korporat.;ACTV;2
2261;KIT-PO-GMO-40;117;4;Mampu menyempurnakan dan/atau membuat metode baru penggunaan standar/persyaratan yang lebih efisien untuk Mesin Gas dan Generator Lokal PLTMG yang diberlakukan secara Korporat.;Contoh : Membuat metode baru pemeriksaan efisiensi thermal dan keandalan sebagaistandar kebijakan untuk pengoperasian Mesin Gas dan Generator Lokal PLTMG secara Korporat.;ACTV;2
2262;KIT-PO-AGE-41;118;4;Mampu menyempurnakan dan/atau membuat metode barupenggunaan standar/persyaratan yang lebih efisien untuk pengoperasian Alat Bantu Mesin Gas dan Generator PLTMG yang diberlakukan secara Korporat.;Contoh : Menetapkan metode baru pemeriksaan efisiensi sebagai sebuah standar kebijakan untuk operasi Alat Bantu Mesin Gas dan Generator PLTMG secara Korporat.;ACTV;2
2263;KIT-PO-WTO-42;119;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk operasi WTP dan WWTP yang diberlakukan di seluruh Perusahaan;Contoh : Menetapkan metode baru proses demineralisasi sebagai sebuah standar kebijakan untuk operasi WTP dan WWTP di Perusahaan;ACTV;2
2264;KIT-PM-PMP-01;120;4;Mampu menyempurnakan dan atau membuat metode baru terhadap proses perencanaan pelaksanaan pemeliharaan;Contoh : Menyempurnakan metode penyusunan perencanaan pelaksanaan pemeliharaan yang lebih efektif;ACTV;2
2265;KIT-PM-PMC-02;121;4;Mampu menyempurnakan dan atau membuat metode baru pekerjaan pelaksanaan pemeliharaan pembangkit yang berkaitan dengan konsep realibility management yang diterbitkan oleh Pengendalian Perencanaan Pemeliharaan Pembangkit;Contoh : Melaksanakan penyempurnaan metode control and scheduling pelaksanaan pemeliharaan terhadap jadwal pemeliharaan yang tersedia dengan konsep realibility management yang meliputi asset register, SERP, FMEA, RCFA, FDT, OEE, analisis Pareto, REAP, Asset wellness, dan RLA;ACTV;2
2266;KIT-PM-GAM-03;122;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan generator beserta auxiliaryelectric yang diberlakukan di seluruh Perusahaan.;Contoh : Mengintegrasikan LCCM (Life Cycle Cost Management) dengan predictive maintenance sehingga menemukan standar dan kebijakan baru pemeliharaan generator beserta auxiliaryelectric.;ACTV;2
2267;KIT-PM-EMM-04;123;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan motor listrik pembangkit yang diberlakukan di seluruh Perusahaan.;Contoh : Menjadikan metode predictive maintenance sebagai sebuah standar kebijakan pemeliharaan motor listrik pembangkit.;ACTV;2
2268;KIT-PM-TPM-05;124;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan trafo pembangkit yang diberlakukan di seluruh Perusahaan.;Contoh : Menyempurnakan metode predictive maintenance sebagai sebuah standar kebijakan pemeliharaan trafo;ACTV;2
2269;KIT-PM-EIM-06;125;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan instalasi listrik AC DC pembangkit yang diberlakukan di seluruh Perusahaan.;Contoh : Menyempurnakan metode predictive maintenance sebagai sebuah standar kebijakan pemeliharaan instalasi listrik AC DC;ACTV;2
2270;KIT-PM-SCI-07;126;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan instrumen kontrol software pembangkit yang diberlakukan di seluruh Perusahaan.;Contoh : Menyempurnakan metode predictive maintenance sebagai sebuah standar kebijakan pemeliharaan instrumen kontrol software;ACTV;2
2271;KIT-PM-HCI-08;127;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan instrumen kontrol hardware pembangkit yang diberlakukan di seluruh Perusahaan.;Contoh : Menjadikan retroit peralatan kontrol instrumen hardware pembangkit yang sudah tidak diproduksi lagi sebagai sebuah standar kebijakan pemeliharaan kontrol instrumen di Perusahaan.;ACTV;2
2272;KIT-PM-CIS-09;128;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk sistem instrumen kontrol baik software dan hardware pembangkit pembangkit yang diberlakukan di seluruh Perusahaan.;Contoh : Menyempurnakan metode predictive maintenance sebagai sebuah standar kebijakan sistem instrumen kontrol baik software dan hardware pembangkit;ACTV;2
2273;KIT-PM-MPE-10;129;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan proteksi peralatan mekanikal pembangkit yang diberlakukan di seluruh Perusahaan.;Contoh : Meningkatkan keandalan sistem proteksi dengan upaya retroit peralatan proteksi yang sudah tidak diproduksi lagi pada unit pembangkit;ACTV;2
2274;KIT-PM-EPE-11;130;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan proteksi peralatan elektrikal pembangkit yang diberlakukan di seluruh Perusahaan.;Contoh : Meningkatkan keandalan sistem proteksi dengan upaya retroit peralatan proteksi yang sudah tidak diproduksi lagi pada unit pembangkit;ACTV;2
2275;KIT-PM-SPE-12;131;4;Mampu menyempurnakan dan atau membuat metode baru yang berkaitan dengan proses pekerjaan yang berhubungan dengan pekerjaan pemeliharaan proteksi peralatan supervisory pembangkit, yang berkaitan dengan kegiatan preventif, periodic dan corrective sesuai dengan plan& unplan schedule yang muncul.;Contoh : Menyempurnakan RCFA dan program FDT yang telah dikeluarkan dari bagian engineering. Menyempurnakan program LCCM.;ACTV;2
2276;KIT-PM-PSM-13;132;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan sistem proteksi baik peralatan mekanikal maupun elektrikal pembangkit yang diberlakukan di seluruh Perusahaan.;Contoh : Meningkatkan keandalan sistem proteksi dengan upaya retroit peralatan proteksi yang sudah tidak diproduksi lagi pada unit pembangkit;ACTV;2
2277;KIT-PM-FCL-14;133;4;Mampu menyempurnakan dan atau membuat metode baru pengelolaan laboratorium yang menganalisis masalah air, bahan bakar, minyak pelumas, dan pencemaran lingkungan;Contoh : Meningkatkan keandalan laboratorium yang menganalisis masalah air, bahan bakar, minyak pelumas, dan pencemaran lingkungan;ACTV;2
2278;KIT-PM-BAM-15;134;4;Mampu menyempurnakan dan/atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan Mekanik Boiler's Auxiliary yang diberlakukan di seluruh Unit Pembangkitan.;Contoh : Menjadikan metode predictive maintenance sebagai sebuah standar kebijakan pemeliharaan Boiler's Auxiliary.;ACTV;2
2279;KIT-PM-MGM-16;135;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan Mekanik Turbine & Generator's Auxiliaryyang diberlakukan di seluruh Perusahaan.;Contoh : Menjadikan metode predictive maintenance sebagai sebuah standar kebijakan pemeliharaan vacuum pump.;ACTV;2
2280;KIT-PM-TCM-17;136;4;Mampu menyempurnakan dan atau membuat metode baru yang berkaitan dengan Pemeliharaan cooling system pembangkit thermal.;Contoh : Menyempurnakan metode Cooling tower berdasarkan penjabaran rencana Pemeliharaan;ACTV;2
2281;KIT-PM-WTP-18;137;4;Mampu menyempurnakan dan membuat metode baru yang berkaitan denganproses pekerjaan yang berhubungan dengan pemeliharaan Water Treatment Plantdan Waste Water Treatment Plant, berkaitan dengan kegiatan preventif, periodic dan corrective;Contoh : Menjadikan metode predictive maintenance sebagai sebuah standar kebijakan pemeliharaan Water Treatment plan.;ACTV;2
2282;KIT-PM-STM-19;138;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan mekanik turbin uap pembangkit thermal yang diberlakukan di seluruh Perusahaan.;Contoh : Menjadikan metode predictive maintenance sebagai sebuah standar kebijakan pemeliharaan mekanik turbin uap pembangkit thermal;ACTV;2
2283;KIT-PM-GTM-20;139;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan mekanik turbin gas pembangkit thermal yang diberlakukan di seluruh Perusahaan.;Contoh : Menjadikan metode predictive maintenance sebagai sebuah standar kebijakan pemeliharaan mekanik turbin gas pembangkit thermal;ACTV;2
2284;KIT-PM-CCM-21;140;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan mekanik kompresor dan combuster yang diberlakukan di seluruh Perusahaan.;Contoh : Menjadikan metode predictive maintenance sebagai sebuah standar kebijakan pemeliharaan mekanik kompresor dan combuster;ACTV;2
2285;KIT-PM-TFE-22;141;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk peralatan sistem bahan bakar minyak yang diberlakukan di seluruh Perusahaan.;Contoh : Menyempurnakan IK dan metode pemeliharaan burner berdasarkan EPRI;ACTV;2
2286;KIT-PM-OFE-23;142;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk peralatan sistem bahan bakar gas yang diberlakukan di seluruh Perusahaan.;Contoh : Menyempurnakan IK dan metode pemeliharaan fuel gas station and gas receiver sesuai standard API, OHSAS dan NACE;ACTV;2
2287;KIT-PM-JNS-24;143;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan bangunan jetty dan sarana bantu navigasi pelayaran unit PLTU yang diberlakukan di seluruh Perusahaan.;Contoh : Meningkatkan keandalan Jetty dengan upaya renovasi Jetty pada unit PLTU;ACTV;2
2288;KIT-PM-SCE-25;144;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan sipil kering unit pembangkit PLTU yang diberlakukan di seluruh Perusahaan.;Contoh : Meningkatkan keandalan gedung turbin dengan upaya renovasi;ACTV;2
2289;KIT-PM-SCB-26;145;4;Mampu menyempurnakan dan/atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan boiler pembangkit PLTU yang diberlakukan di seluruh Unit Pembangkit.;Contoh : Menyempurnakan metode predictive maintenance sebagai sebuah standar kebijakan pemeliharaan boiler pada unit pembangkit PLTU.;ACTV;2
2290;KIT-PM-FGD-27;146;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan mekanik kompresor dan combuster yang diberlakukan di seluruh Perusahaan.;Contoh : Menyempurnakan metode predictive maintenance sebagai sebuah standar kebijakan pemeliharaan FGD (Flue Gas Desulfurization) dan sistem ESP (Electro Static Precipitator) pada unit pembangkit PLTU;ACTV;2
2291;KIT-PM-MPC-28;147;4;Mampu menyempurnakan dan atau membuat metode baru yang berkaitan dengan pemeliharaan mill pulverizer / Crusher / Chain Grate & coal feederunit PLTU Batubara mengacu pada siklus pemeliharaan mill pulverizer and coal feeder yang merupakan penyempurnaan Manual Book.;Contoh : Menyempurnakan metode Perencanaan dan Pelaksanaan pemeliharaan mill pulverizer and coal feedersehingga menjadikan pemeliharaan mill pulverizer and coal feederdi unitnya sebagai best practice.;ACTV;2
2292;KIT-PM-CHS-29;148;4;Mampu menyempurnakan dan atau membuat metode baru yang berkaitan dengan pemeliharaan peralatan coal handling facilities (fasilitas penanganan batubara) seperti belt conveyor, idler, pulley, gearbox, dsb, dengan metode pemeliharaan yang disempurnakan sesuai kajian dan evaluasi.;Contoh : Menyempurnakan metode pemeliharaan gearbox sehingga menjadikan metode pemeliharaan gearbox di unitnya menjadi best practice untuk unit-unit lain.;ACTV;2
2293;KIT-PM-AHS-30;149;4;Mampu menyempurnakan dan atau membuat metode baru yang berkaitan dengan pemeliharaan peralatan ash handling facilities (fasilitas penanganan abu) seperti ash vessel, ash transporter, air compressor, dsb, dengan metode pemeliharaan yang disempurnakan sesuai kajian dan evaluasi.;Contoh : Menyempurnakan metode pemeliharaan ash vessel sehingga menjadikan metode pemeliharaan ash vessel di unitnya menjadi best practice untuk unit-unit lain.;ACTV;2
2294;KIT-PM-HES-31;150;4;Mampu menyempurnakan dan atau membuat metode baru yang berkaitan dengan pemeliharaan peralatan heavy equipment (alat berat) seperti wheel loader, bulldozer, dump truck, excavator, forklift, dsb, dengan metode pemeliharaan yang disempurnakan sesuai kajian dan evaluasi.;Contoh : Menyempurnakan etode pemeliharaan wheel loader sehingga menjadikan metode pemeliharaan wheel loader di unitnya menjadi best practice untuk unit - unit lain.;ACTV;2
2295;KIT-PM-CHR-32;151;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan HRSG unit pembangkit PLTGU yang diberlakukan di seluruh Perusahaan.;Contoh : Menyempurnakan metode predictive maintenance sebagai sebuah standar kebijakan pemeliharaan HRSG unit pembangkit PLTGU;ACTV;2
2296;KIT-PM-GFE-33;152;4;Mampu menyempurnakan dan atau membuat metode baru yang berkaitan dengan pemeliharaan peralatan sumur unit pembangkit PLTP (Master Valve / kepala sumur) , Pipa saluran Uap, Separator, Demister, Control Valve, Steam trap, dll) , agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages yang ditetapkan.;Contoh : Menyempurnakan metode pemeliharaan peralatan sumur unit pembangkit PLTP (Master Valve / kepala sumur) , Pipa saluran Uap, Separator, Demister, Control Valve, Steam trap, dll) , agar dapat beroperasi dengan kapasitas dan efisiensi yang sesuai dengan spesifikasi teknik yang disyaratkan, dapat mempertahankan umur teknis peralatan pembangkit, serta dapat menekan jumlah gangguan dan kerusakan di bawah batas outages yang ditetapkan.;ACTV;2
2297;KIT-PM-HPM-34;153;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan unit pembangkit PLTA yang diberlakukan di seluruh Perusahaan;Contoh : Menyempurnakan prosedur kerja memelihara Turbin air PLTA.;ACTV;2
2298;KIT-PM-HTM-35;154;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan mekanik Turbin unit pembangkit PLTA yang diberlakukan di seluruh Perusahaan.;Contoh : Menyempurnakan metode predictive maintenance sebagai sebuah standar kebijakan pemeliharaan mekanik Turbin untuk PLTA di Perusahaan.;ACTV;2
2299;KIT-PM-DSM-36;155;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan bangunan sipil basah unit PLTA yang diberlakukan di seluruh Perusahaan.;Contoh : Meningkatkan keandalan sistem bangunan sipil basah unit PLTA dengan upaya menjaga kondisi saluran limpas dalam kondisi baik sehingga bendungan aman.;ACTV;2
2300;KIT-PM-STM-37;156;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan Telemetering dan SCADA PLTAyang diberlakukan di seluruh Perusahaan.;Contoh : Menjadikan metode predictive maintenance sebagai sebuah standar kebijakan pemeliharaan Telemetering dan SCADA PLTA;ACTV;2
2301;KIT-PM-SCE-38;157;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan sipil kering unit pembangkit PLTU yang diberlakukan di seluruh Perusahaan.;Contoh : Meningkatkan keandalan bangunan sipil kering dengan upaya perbaikan;ACTV;2
2302;KIT-PM-DEM-39;158;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan unit PLTD yang diberlakukan di seluruh Perusahaan.;Contoh : Menyemurnakan metode predictive maintenance sebagai sebuah standar kebijakan pemeliharaan untuk PLTD di Perusahaan;ACTV;2
2303;KIT-PM-GEM-40;159;4;Mampu menyempurnakan dan atau membuat metode baru persyaratan/ penggunaan standar yang lebih tepat untuk pemeliharaan unit PLTMG yang diberlakukan di seluruh Perusahaan.;Contoh : Menyempurnakan metode predictive maintenance sebagai sebuah standar kebijakan pemeliharaan untuk PLTMG di Perusahaan;ACTV;2
2304;KIT-PG-IEP-01;160;4;Mampu menyempurnakan dan atau membuat metode baru strategi dan metode kebijakan pengaturan pembelian listrik dari IPP dan excess power;Contoh : Menyempurnakan kebijakan pengaturan pembelian listrik dari IPP dan excess power sesuai dengan perubahan kondisi sistem yang aktual;ACTV;2
2305;KIT-PG-PAM-02;161;4;Mampu menyempurnakan dan atau membuat metode baru kebijakan pengaturan pemeliharaan asset;Contoh : Mengembangkan metode pemeliharaan asset;ACTV;2
2306;KIT-PG-PTM-03;162;4;Mampu menyempurnakan dan atau membuat metode baru dalam memperbaiki atau menyempurnakan persyaratan/penggunaan standar yang lebih tepat untuk power trader unit pembangkit yang diberlakukan di seluruh Perusahaan.;Contoh : Meyemprnakan metode predictive maintenance sebagai sebuah standar kesiapan Unit Pembangkit dalam kebijakan power trader di Perusahaan.;ACTV;2
2307;KIT-PG-POM-04;163;4;Mampu menyempurnakan dan atau membuat metode baru dalam menyusun manajemen operasi dan pemeliharaan pembangkit;Contoh : Menyusun metode baru manajemen operasi dan pemeliharaan pembangkit untuk mendapatkan biaya pokok produksi yang optimal;ACTV;2
2308;KIT-PG-ROM-05;164;4;Menyempurnakan dan atau membuat metode baru persyaratan/penggunaan metode perencanaan unit pembangkit EBT yang lebih efektif dan efisien.;Contoh : Menyempurnakan metode/sistem perencanaan operasi dan pemeliharaan unit pembangkit EBT;ACTV;2
2309;KIT-PG-HPP-06;165;4;Mampu menyempurnakan dan atau membuat metode baru strategi dan metode kebijakan pengaturan pembelian listrik dari IPP Pembangkit Hidro;Contoh : Menyempurnakan kebijakan pengaturan pembelian listrik dari IPP Pembangkit Hidro sesuai dengan perubahan kondisi sistem yang aktual;ACTV;2
2310;KIT-PG-GPP-07;166;4;Mampu menyempurnakan dan atau membuat metode baru strategi dan metode kebijakan pengaturan pembelian listrik dari IPP Pembangkit Panas Bumi;Contoh : Menyempurnakan kebijakan pengaturan pembelian listrik dari IPP Pembangkit Panas Bumi sesuai dengan perubahan kondisi sistem yang aktual;ACTV;2
2311;KIT-PG-APP-08;167;4;Mampu menyempurnakan dan atau membuat metode baru strategi dan metode kebijakan pengaturan pembelian listrik dari IPP Pembangkit Energi Alternatif;Contoh : Menyempurnakan kebijakan pengaturan pembelian listrik dari IPP Pembangkit Energi Alternatif sesuai dengan perubahan kondisi sistem yang aktual;ACTV;2
2312;TRS-SP-PEP-01;168;4;Mampu menyempurnakan dan/atau membuat metode baru perhitungan Perencanaan Jangka Panjang Sistem Tenaga berbasis Makro ekonomi yang mencakup perencanaan terpadu KSO dan non KSO.;Contoh : mampu mendesain metode baru dalam penentuan investasi pembangkitan & sistem transmisi serta Membuat alat bantu perhitungan dalam Perencanaan Jangka Panjang Sistem Tenaga;ACTV;2
2313;TRS-SP-PRP-02;169;4;Mampu menyempurnakan dan/atau membuat metode baru perhitungan perencanaan sistem pembangkit berbasis Makro ekonomi yang mencakup perencanaan terpadu KSO dan non KSO.;Contoh : Mampu Mendesain metode baru dalam penentuan investasi pembangkit dan EBT, Membuat alat bantu perhitungan dalam perencanaan sistem pembangkit dan EBT.;ACTV;2
2314;TRS-SP-TSP-03;170;4;Mampu menyempurnakan dan/atau membuat metode baru perhitungan perencanaan sistem transmisi berbasis Makro ekonomi yang mencakup perencanaan terpadu KSO dan non KSO.;Contoh : menentukan metode penentuan investasi sistem transmisi, menetapkan alat bantu perhitungan dalam perencanaan sistem transmisi.;ACTV;2
2315;TRS-SP-LEP-04;171;4;Mampu menyempurnakan dan/atau membuat metode baru perhitungan perencanaan proyeksi beban dan energi berbasis Makro ekonomi yang mencakup perencanaan terpadu KSO dan non KSO.;Contoh : menentukan metode penentuan investasi pembangkitan dan sistem transmisi, menetapkan alat bantu perhitungan dalam perencanaan proyeksi beban dan energi.;ACTV;2
2316;TRS-SP-PIP-05;172;4;Mampu menyempurnakan dan/atau membuat metode baru perencanaan sistem interkoneksi.;Contoh : mengembangkan metode baru perencanaan sistem interkoneksi.;ACTV;2
2317;TRS-SP-PSA-06;173;4;Mampu menyempurnakan dan/atau membuat metode baru analisis sistem tenaga listrik serta merekomendasikan strategi operasi sistem yang baru atau strategi pengembangan sistem yang baru.;Contoh : menentukan perbaikan metode yang perlu diaplikasikan dalam analisis sistem tenaga dan merancang strategi operasi sistem tenaga.;ACTV;2
2318;TRS-SO-EMG-01;174;4;Mampu menyempurnakan proses manajemen energi, metode penjadualan pemeliharaan pembangkit, perbaikan metode optimasi alokasi energi, menentukan alat bantu perhitungan dalam manajemen energi.;Contoh : menentukan perbaikan metode yang perlu diaplikasikan dalam manajemen energi ;ACTV;2
2319;TRS-SO-ESO-02;175;4;Mampu menyempurnakan dan/atau membuat metode baru sistem dan proses evaluasi operasi pembangkitan,  memberikan umpan balik pada perencanaan pembangkitan apabila ditemukan MAPE >2,5%, sehingga kontrol pencapaian optimalisasi pembangkitan dan target kinerja tercapai. Mensupervisi laporan gangguan meluas yang disebabkan oleh pembangkit dan defisit yang mengakibatkan pemadaman konsumen akibat gangguan pembangkit.;Contoh : mengembangkan sistem operasi pembangkitan eksisting untuk memenuhi kaidah operasi ;ACTV;2
2320;TRS-SO-OPP-03;176;4;Mampu menyempurnakan dan/atau membuat metode baru perencanaan Operasi Sistem Tenaga yang lebih tepat.;Contoh : menyempurnakan metode peramalan beban dan mengembangkan proses perencanaan operasi;ACTV;2
2321;TRS-SO-PSD-04;177;4;Mampu menyempurnakan dan/atau membuat strategi baru pengaturan sistem tenaga listrik,;Contoh : mengembangkan metode operasi (perubahan SOP), mampu membuat skenario untuk pelatihan dalam DTS (dispatcher training simulator) .;ACTV;2
2322;TRS-SO-POP-05;178;4;Mampu menyempurnakan dan/atau membuat metode baru atas proses perencanaan operasi pembangkitan.;Contoh : mampu memberikan metode baru dan strategi perencanaan operasi pembangkit, serta memberikan rekomendasi model kontrak energi primer dan pembangkit kepada pihak terkait. ;ACTV;2
2323;TRS-SO-LOP-06;179;4;Mampu menyempurnakan dan memberikan rekomendasi atas proses pembuatan prakiraan beban dan energi.;Contoh : mampu memberikan metode baru dalam proses pembuatan prakiraan beban dan energi serta mampu memberikan besaran pertumbuhan.;ACTV;2
2324;TRS-SO-OSS-07;180;4;Mampu menyempurnakan dan membuat metode baru atas proses pembuatan jadwal pekerjaan penyaluran, manuver penyaluran dan manuver keandalan penyaluran sistem tegangan tinggi dan sistem tegangan ekstra tinggi ;Contoh : menyempurnakan dan membuat metode baru dalam penyusunan manuver penyaluran blackstart dan line charging, pemindahan beban dan penormalan beban;ACTV;2
2325;TRS-SO-SPS-08;181;4;Mampu menyempurnakan dan/atau membuat metode baru skema proteksi sistem yang lebih tepat.;Contoh : menyempurnakan skema proteksi sistem dan mengusulkan metode baru proteksi sistem ;ACTV;2
2326;TRS-SO-TOP-09;182;4;Mampu menyempurnakan dan membuat metode baru atas proses perencanaan operasi penyaluran.;Contoh : mampu memberikan metode baru dan strategi perencanaan operasi penyaluran, serta menyempurnakan peningkatan keandalan sistem operasi penyaluran;ACTV;2
2327;TRS-SO-ETO-10;183;4;Mampu menyempurnakan dan/atau membuat metode baru sistem dan proses evaluasi operasi penyaluran.  ;Contoh : mengembangkan sistem operasi penyaluran eksisting untuk mengantisipasi kerawanan sistem. ;ACTV;2
2328;TRS-SO-OSS-11;184;4;Mampu menyempurnakan dan/atau membuat metode baru sistem dan proses pengolahan dan pemrosesan data hasil evaluasi operasi pembangkitan dan penyaluran.;Contoh : Membuat metode baru statistic dalam bentuk digital ;ACTV;2
2329;TRS-ET-ETM-01;185;4;Mampu menyempurnakan dan/atau membuat metode baru sistem metering sesuai dengan kebutuhan mekanisme jual beli tenaga listrik serta membuat aturan-aturan yang berhubungan dengan meter transaksi.;Contoh : merencanakan pengembangan sistem metering, menampung kebutuhan transaksi tenaga listrik, membuat prosedur tetap mengenai penggunaan, pemeliharaan dan pengambilan data transaksi pada meter transaksi.;ACTV;2
2330;TRS-ET-ETS-02;186;4;Mampu menyempurnakan dan/atau membuat metode baru sistem dan proses setelmen transaksi tenaga listrik yang akurat dan akuntabel, mampu menyelesaikan perselisihan yang berhubungan dengan mekanisme PPA dan mampu melakukan publikasi setelmen PPA, PSA dan TSA.;Contoh : membuat metode baru prosedur penyelesaian klaim pada mekanisme PPA.;ACTV;2
2331;TRS-ET-ETP-03;187;4;Mampu menyempurnakan dan/atau membuat metode baru strategi dan metode pengaturan sistem tenaga listrik, serta mengembangkan metode baru pengendalian operasi sistem tenaga listrik.;Contoh : mengembangkan metode operasi (perubahan SOP), mampu membuat skenario untuk pelatihan dalam DTS (dispatcher training simulator) .;ACTV;2
2332;TRS-ET-PPP-04;188;4;Mampu menyempurnakan dan/atau membuat metode baru strategi dan metode pengaturan pembelian listrik dari IPP.;Contoh : mengembangkan metode operasi (perubahan SOP), mampu membuat skenario untuk pelatihan dalam DTS (dispatcher training simulator) .;ACTV;2
2333;TRS-ET-EMP-05;189;4;Mampu mengembangkan dan/atau membut metode baru sistem metering sesuai dengan kebutuhan mekanisme jual beli tenaga listrik serta membuat aturan-aturan yang berhubungan dengan meter transaksi.;Contoh : mengembangkan sistem metering, menampung kebutuhan transaksi tenaga listrik, membuat prosedur tetap mengenai penggunaan, pemeliharaan dan pengambilan data transaksi pada meter transaksi.;ACTV;2
2334;TRS-ET-TMM-06;190;4;Mampu menyempurnakan dan/atau membuat metode baru pemeliharaan sistem meter transaksi dan AMR, ahli mendesain dan berinovasi dalam aplikasi sistem meter transaksi dan AMR.;Contoh : mendesain sistem meter transaksi dan AMR untuk gardu induk/konsumen besar/pembangkit baru dan mengintegrasikannya ke dalam sistem AMR secara keseluruhan.;ACTV;2
2335;TRS-ET-GFE-07;191;4;Mampu menyempurnakan dan/atau membuat metode baru terkait pelaksanaan evaluasi dan pengelolaan kinerja pembangkitan.;Contoh : Membuat metode baru proses bisnis pengelolaan kinerja pembangkitan untuk mendukung kinerja perusahaan.;ACTV;2
2336;TRS-ET-MPE-08;192;4;Mampu menyempurnakan dan/atau membuat metode baru terkait pelaksanaan evaluasi dan pengelolaan kinerja metering.;Contoh : Membuat metode baru proses bisnis pengelolaan kinerja metering untuk mendukung kinerja perusahaan.;ACTV;2
2337;TRS-ST-SSP-01;193;4;Mampu menyempurnakan dan/atau membuat metode baru untuk perencanaan sistem SCADA yang lebih tepat.;Contoh : melaksanakan penyempurnaan metode perencanaan untuk pengembangan peralatan sistem SCADA.;ACTV;2
2338;TRS-ST-SPP-02;194;4;Mampu menyempurnakan dan/atau membuat metode baru perencanaan implementasi dan pengembangan Proteksi Sistem yang lebih tepat.;Contoh : melaksanakan penyempurnaan metode dan desain perencanaan implementasi dan pengembangan Proteksi Sistem;ACTV;2
